ano,mes,municipio,uf_x,areakm,valor,vazao,uf_y,estado,pressao_nivel_estacao_mb,pressao_max_ant_mb,pressao_min_ant_mb,radiacao_global_kj_m2,temperatura_bulbo_seco_c,temperatura_orvalho_c,temperatura_max_ant_c,temperatura_min_ant_c,orvalho_max_ant_c,orvalho_min_ant_c,umidade_max_ant_pct,umidade_min_ant_pct,umidade_ar_pct,vento_direcao_graus,vento_rajada_max_ms,vento_velocidade_ms,chuva_final
1991,1,duque bacelar,MA,0.4030626192016598,0.4030626192016598,,,,,,,,,,,,,,,,,,,,5.867741935483871
1991,1,envira,,,,2176.3399999999997,AM,,,,,,,,,,,,,,,,,,
1991,1,feijo,,,,750.824193548387,AC,,,,,,,,,,,,,,,,,,
1991,1,fernando falcao,MA,1.0126277700195312,1.0126277700195312,,,,,,,,,,,,,,,,,,,,7.283870967741936
1991,1,fortaleza dos nogueiras,MA,9.404911635925298,9.404911635925298,,,,,,,,,,,,,,,,,,,,8.325806451612904
1991,1,goiatins,,,,132.89884193548386,TO,,,,,,,,,,,,,,,,,,
1991,1,goiatins,,,,414.87074193548386,TO,,,,,,,,,,,,,,,,,,
1991,1,governador eugenio barros,,,,62.926754838709684,MA,,,,,,,,,,,,,,,,,,
1991,1,governador newton bello,MA,22.508757989990272,22.508757989990272,,,,,,,,,,,,,,,,,,,,8.583870967741934
1991,1,graca aranha,MA,1.4953846148071281,1.4953846148071281,,,,,,,,,,,,,,,,,,,,6.225806451612903
1991,1,grajau,MA,60.342308202087445,60.342308202087445,30.171890322580648,MA,,,,,,,,,,,,,,,,,,7.941935483870967
1991,1,grajau,MA,60.342308202087445,60.342308202087445,14.785680645161289,MA,,,,,,,,,,,,,,,,,,7.941935483870967
1991,1,grajau,MA,60.342308202087445,60.342308202087445,15.789648387096774,MA,,,,,,,,,,,,,,,,,,7.941935483870967
1991,1,grajau,MA,60.342308202087445,60.342308202087445,30.171890322580648,MA,,,,,,,,,,,,,,,,,,2.8483870967741933
1991,1,grajau,MA,60.342308202087445,60.342308202087445,14.785680645161289,MA,,,,,,,,,,,,,,,,,,2.8483870967741933
1991,1,grajau,MA,60.342308202087445,60.342308202087445,15.789648387096774,MA,,,,,,,,,,,,,,,,,,2.8483870967741933
1991,1,grajau,MA,60.342308202087445,60.342308202087445,30.171890322580648,MA,,,,,,,,,,,,,,,,,,8.719354838709679
1991,1,grajau,MA,60.342308202087445,60.342308202087445,14.785680645161289,MA,,,,,,,,,,,,,,,,,,8.719354838709679
1991,1,grajau,MA,60.342308202087445,60.342308202087445,15.789648387096774,MA,,,,,,,,,,,,,,,,,,8.719354838709679
1991,1,guajara-mirim,RO,25.92140008880614,25.92140008880614,13696.422725806453,RO,,,,,,,,,,,,,,,,,,14.658064516129032
