dia,mes,ano,municipio,uf_x,areakm,uf_y,vazao,pressao_nivel_estacao_mb,pressao_max_ant_mb,pressao_min_ant_mb,radiacao_global_kj_m2,temperatura_bulbo_seco_c,temperatura_orvalho_c,temperatura_max_ant_c,temperatura_min_ant_c,orvalho_max_ant_c,orvalho_min_ant_c,umidade_max_ant_pct,umidade_min_ant_pct,umidade_ar_pct,vento_direcao_graus,vento_rajada_max_ms,vento_velocidade_ms,chuva_final
10,7,2021,rio branco,,26.08523506859943,AC,6.17,,,,,,,,,,,,,,,,,
11,7,2021,rio branco,,26.08523506859943,AC,5.87,,,,,,,,,,,,,,,,,
12,7,2021,rio branco,,26.08523506859943,AC,5.58,,,,,,,,,,,,,,,,,
13,7,2021,rio branco,,26.08523506859943,AC,5.39,,,,,,,,,,,,,,,,,
14,7,2021,rio branco,,26.08523506859943,AC,5.2,,,,,,,,,,,,,,,,,
15,7,2021,rio branco,,26.08523506859943,AC,4.92,,,,,,,,,,,,,,,,,
16,7,2021,rio branco,,26.08523506859943,AC,4.74,,,,,,,,,,,,,,,,,
17,7,2021,rio branco,,26.08523506859943,AC,4.65,,,,,,,,,,,,,,,,,
18,7,2021,rio branco,,26.08523506859943,AC,4.47,,,,,,,,,,,,,,,,,
19,7,2021,rio branco,,26.08523506859943,AC,4.38,,,,,,,,,,,,,,,,,
20,7,2021,rio branco,,26.08523506859943,AC,4.2,,,,,,,,,,,,,,,,,
21,7,2021,rio branco,,26.08523506859943,AC,4.03,,,,,,,,,,,,,,,,,
22,7,2021,rio branco,,26.08523506859943,AC,3.95,,,,,,,,,,,,,,,,,
23,7,2021,rio branco,,26.08523506859943,AC,3.86,,,,,,,,,,,,,,,,,
24,7,2021,rio branco,,26.08523506859943,AC,3.61,,,,,,,,,,,,,,,,,
25,7,2021,rio branco,,26.08523506859943,AC,3.45,,,,,,,,,,,,,,,,,
26,7,2021,rio branco,,26.08523506859943,AC,3.29,,,,,,,,,,,,,,,,,
27,7,2021,rio branco,,26.08523506859943,AC,3.21,,,,,,,,,,,,,,,,,
28,7,2021,rio branco,,26.08523506859943,AC,3.14,,,,,,,,,,,,,,,,,
29,7,2021,rio branco,,26.08523506859943,AC,2.91,,,,,,,,,,,,,,,,,
30,7,2021,rio branco,,26.08523506859943,AC,2.76,,,,,,,,,,,,,,,,,
31,7,2021,rio branco,,26.08523506859943,AC,2.61,,,,,,,,,,,,,,,,,
1,8,2021,rio branco,,26.08523506859943,AC,21.27,,,,,,,,,,,,,,,,,
2,8,2021,rio branco,,26.08523506859943,AC,21.599999999999998,,,,,,,,,,,,,,,,,
3,8,2021,rio branco,,26.08523506859943,AC,20.97,,,,,,,,,,,,,,,,,
4,8,2021,rio branco,,26.08523506859943,AC,20.31,,,,,,,,,,,,,,,,,
5,8,2021,rio branco,,26.08523506859943,AC,21.36,,,,,,,,,,,,,,,,,
6,8,2021,rio branco,,26.08523506859943,AC,22.43,,,,,,,,,,,,,,,,,
7,8,2021,rio branco,,26.08523506859943,AC,23.16,,,,,,,,,,,,,,,,,
8,8,2021,rio branco,,26.08523506859943,AC,22.68,,,,,,,,,,,,,,,,,
9,8,2021,rio branco,,26.08523506859943,AC,21.555,,,,,,,,,,,,,,,,,
10,8,2021,rio branco,,26.08523506859943,AC,21.0,,,,,,,,,,,,,,,,,
11,8,2021,rio branco,,26.08523506859943,AC,20.385,,,,,,,,,,,,,,,,,
12,8,2021,rio branco,,26.08523506859943,AC,19.400000000000002,,,,,,,,,,,,,,,,,
13,8,2021,rio branco,,26.08523506859943,AC,18.945,,,,,,,,,,,,,,,,,
14,8,2021,rio branco,,26.08523506859943,AC,18.310000000000002,,,,,,,,,,,,,,,,,
15,8,2021,rio branco,,26.08523506859943,AC,17.78,,,,,,,,,,,,,,,,,
16,8,2021,rio branco,,26.08523506859943,AC,17.215,,,,,,,,,,,,,,,,,
17,8,2021,rio branco,,26.08523506859943,AC,16.67,,,,,,,,,,,,,,,,,
18,8,2021,rio branco,,26.08523506859943,AC,16.07,,,,,,,,,,,,,,,,,
19,8,2021,rio branco,,26.08523506859943,AC,15.82,,,,,,,,,,,,,,,,,
20,8,2021,rio branco,,26.08523506859943,AC,15.745,,,,,,,,,,,,,,,,,
21,8,2021,rio branco,,26.08523506859943,AC,15.5,,,,,,,,,,,,,,,,,
22,8,2021,rio branco,,26.08523506859943,AC,15.260000000000002,,,,,,,,,,,,,,,,,
23,8,2021,rio branco,,26.08523506859943,AC,15.190000000000001,,,,,,,,,,,,,,,,,
24,8,2021,rio branco,,26.08523506859943,AC,14.785,,,,,,,,,,,,,,,,,
25,8,2021,rio branco,,26.08523506859943,AC,14.75,,,,,,,,,,,,,,,,,
26,8,2021,rio branco,,26.08523506859943,AC,14.385,,,,,,,,,,,,,,,,,
27,8,2021,rio branco,,26.08523506859943,AC,14.015,,,,,,,,,,,,,,,,,
28,8,2021,rio branco,,26.08523506859943,AC,13.985000000000001,,,,,,,,,,,,,,,,,
29,8,2021,rio branco,,26.08523506859943,AC,13.955,,,,,,,,,,,,,,,,,
30,8,2021,rio branco,,26.08523506859943,AC,15.28,,,,,,,,,,,,,,,,,
31,8,2021,rio branco,,26.08523506859943,AC,16.185,,,,,,,,,,,,,,,,,
1,9,2021,rio branco,,26.08523506859943,AC,16.71,,,,,,,,,,,,,,,,,
2,9,2021,rio branco,,26.08523506859943,AC,18.985,,,,,,,,,,,,,,,,,
3,9,2021,rio branco,,26.08523506859943,AC,19.975,,,,,,,,,,,,,,,,,
4,9,2021,rio branco,,26.08523506859943,AC,19.16,,,,,,,,,,,,,,,,,
5,9,2021,rio branco,,26.08523506859943,AC,18.2,,,,,,,,,,,,,,,,,
6,9,2021,rio branco,,26.08523506859943,AC,18.12,,,,,,,,,,,,,,,,,
7,9,2021,rio branco,,26.08523506859943,AC,17.505,,,,,,,,,,,,,,,,,
8,9,2021,rio branco,,26.08523506859943,AC,17.56,,,,,,,,,,,,,,,,,
9,9,2021,rio branco,,26.08523506859943,AC,18.18,,,,,,,,,,,,,,,,,
10,9,2021,rio branco,,26.08523506859943,AC,17.665,,,,,,,,,,,,,,,,,
11,9,2021,rio branco,,26.08523506859943,AC,16.76,,,,,,,,,,,,,,,,,
12,9,2021,rio branco,,26.08523506859943,AC,16.28,,,,,,,,,,,,,,,,,
13,9,2021,rio branco,,26.08523506859943,AC,16.185,,,,,,,,,,,,,,,,,
14,9,2021,rio branco,,26.08523506859943,AC,15.950000000000001,,,,,,,,,,,,,,,,,
15,9,2021,rio branco,,26.08523506859943,AC,17.48,,,,,,,,,,,,,,,,,
16,9,2021,rio branco,,26.08523506859943,AC,18.455,,,,,,,,,,,,,,,,,
17,9,2021,rio branco,,26.08523506859943,AC,17.13,,,,,,,,,,,,,,,,,
18,9,2021,rio branco,,26.08523506859943,AC,16.87,,,,,,,,,,,,,,,,,
19,9,2021,rio branco,,26.08523506859943,AC,18.14,,,,,,,,,,,,,,,,,
20,9,2021,rio branco,,26.08523506859943,AC,19.035,,,,,,,,,,,,,,,,,
21,9,2021,rio branco,,26.08523506859943,AC,18.355,,,,,,,,,,,,,,,,,
22,9,2021,rio branco,,26.08523506859943,AC,16.98,,,,,,,,,,,,,,,,,
23,9,2021,rio branco,,26.08523506859943,AC,16.34,,,,,,,,,,,,,,,,,
24,9,2021,rio branco,,26.08523506859943,AC,17.88,,,,,,,,,,,,,,,,,
25,9,2021,rio branco,,26.08523506859943,AC,17.195,,,,,,,,,,,,,,,,,
26,9,2021,rio branco,,26.08523506859943,AC,18.41,,,,,,,,,,,,,,,,,
27,9,2021,rio branco,,26.08523506859943,AC,17.155,,,,,,,,,,,,,,,,,
28,9,2021,rio branco,,26.08523506859943,AC,16.325,,,,,,,,,,,,,,,,,
29,9,2021,rio branco,,26.08523506859943,AC,16.805,,,,,,,,,,,,,,,,,
30,9,2021,rio branco,,26.08523506859943,AC,17.445,,,,,,,,,,,,,,,,,
1,10,2021,rio branco,,26.08523506859943,AC,1.74,,,,,,,,,,,,,,,,,
2,10,2021,rio branco,,26.08523506859943,AC,1.56,,,,,,,,,,,,,,,,,
3,10,2021,rio branco,,26.08523506859943,AC,1.27,,,,,,,,,,,,,,,,,
4,10,2021,rio branco,,26.08523506859943,AC,1.44,,,,,,,,,,,,,,,,,
5,10,2021,rio branco,,26.08523506859943,AC,2.12,,,,,,,,,,,,,,,,,
6,10,2021,rio branco,,26.08523506859943,AC,1.62,,,,,,,,,,,,,,,,,
7,10,2021,rio branco,,26.08523506859943,AC,1.06,,,,,,,,,,,,,,,,,
8,10,2021,rio branco,,26.08523506859943,AC,0.77,,,,,,,,,,,,,,,,,
9,10,2021,rio branco,,26.08523506859943,AC,0.81,,,,,,,,,,,,,,,,,
10,10,2021,rio branco,,26.08523506859943,AC,1.62,,,,,,,,,,,,,,,,,
11,10,2021,rio branco,,26.08523506859943,AC,2.76,,,,,,,,,,,,,,,,,
12,10,2021,rio branco,,26.08523506859943,AC,3.61,,,,,,,,,,,,,,,,,
13,10,2021,rio branco,,26.08523506859943,AC,4.83,,,,,,,,,,,,,,,,,
14,10,2021,rio branco,,26.08523506859943,AC,6.98,,,,,,,,,,,,,,,,,
15,10,2021,rio branco,,26.08523506859943,AC,4.83,,,,,,,,,,,,,,,,,
16,10,2021,rio branco,,26.08523506859943,AC,3.29,,,,,,,,,,,,,,,,,
17,10,2021,rio branco,,26.08523506859943,AC,2.19,,,,,,,,,,,,,,,,,
18,10,2021,rio branco,,26.08523506859943,AC,1.8,,,,,,,,,,,,,,,,,
19,10,2021,rio branco,,26.08523506859943,AC,1.68,,,,,,,,,,,,,,,,,
20,10,2021,rio branco,,26.08523506859943,AC,1.38,,,,,,,,,,,,,,,,,
21,10,2021,rio branco,,26.08523506859943,AC,0.81,,,,,,,,,,,,,,,,,
22,10,2021,rio branco,,26.08523506859943,AC,0.72,,,,,,,,,,,,,,,,,
23,10,2021,rio branco,,26.08523506859943,AC,0.59,,,,,,,,,,,,,,,,,
24,10,2021,rio branco,,26.08523506859943,AC,0.44,,,,,,,,,,,,,,,,,
25,10,2021,rio branco,,26.08523506859943,AC,0.91,,,,,,,,,,,,,,,,,
26,10,2021,rio branco,,26.08523506859943,AC,1.5,,,,,,,,,,,,,,,,,
27,10,2021,rio branco,,26.08523506859943,AC,2.76,,,,,,,,,,,,,,,,,
28,10,2021,rio branco,,26.08523506859943,AC,3.86,,,,,,,,,,,,,,,,,
29,10,2021,rio branco,,26.08523506859943,AC,4.74,,,,,,,,,,,,,,,,,
30,10,2021,rio branco,,26.08523506859943,AC,5.48,,,,,,,,,,,,,,,,,
31,10,2021,rio branco,,26.08523506859943,AC,6.47,,,,,,,,,,,,,,,,,
1,11,2021,rio branco,,26.08523506859943,AC,,,,,,,,,,,,,,,,,,
2,11,2021,rio branco,,26.08523506859943,AC,,,,,,,,,,,,,,,,,,
3,11,2021,rio branco,,26.08523506859943,AC,,,,,,,,,,,,,,,,,,
4,11,2021,rio branco,,26.08523506859943,AC,,,,,,,,,,,,,,,,,,
5,11,2021,rio branco,,26.08523506859943,AC,,,,,,,,,,,,,,,,,,
6,11,2021,rio branco,,26.08523506859943,AC,,,,,,,,,,,,,,,,,,
7,11,2021,rio branco,,26.08523506859943,AC,,,,,,,,,,,,,,,,,,
8,11,2021,rio branco,,26.08523506859943,AC,,,,,,,,,,,,,,,,,,
9,11,2021,rio branco,,26.08523506859943,AC,,,,,,,,,,,,,,,,,,
10,11,2021,rio branco,,26.08523506859943,AC,,,,,,,,,,,,,,,,,,
11,11,2021,rio branco,,26.08523506859943,AC,,,,,,,,,,,,,,,,,,
12,11,2021,rio branco,,26.08523506859943,AC,,,,,,,,,,,,,,,,,,
13,11,2021,rio branco,,26.08523506859943,AC,,,,,,,,,,,,,,,,,,
14,11,2021,rio branco,,26.08523506859943,AC,,,,,,,,,,,,,,,,,,
15,11,2021,rio branco,,26.08523506859943,AC,,,,,,,,,,,,,,,,,,
16,11,2021,rio branco,,26.08523506859943,AC,,,,,,,,,,,,,,,,,,
17,11,2021,rio branco,,26.08523506859943,AC,,,,,,,,,,,,,,,,,,
18,11,2021,rio branco,,26.08523506859943,AC,,,,,,,,,,,,,,,,,,
19,11,2021,rio branco,,26.08523506859943,AC,,,,,,,,,,,,,,,,,,
20,11,2021,rio branco,,26.08523506859943,AC,,,,,,,,,,,,,,,,,,
21,11,2021,rio branco,,26.08523506859943,AC,,,,,,,,,,,,,,,,,,
22,11,2021,rio branco,,26.08523506859943,AC,,,,,,,,,,,,,,,,,,
23,11,2021,rio branco,,26.08523506859943,AC,,,,,,,,,,,,,,,,,,
24,11,2021,rio branco,,26.08523506859943,AC,,,,,,,,,,,,,,,,,,
25,11,2021,rio branco,,26.08523506859943,AC,,,,,,,,,,,,,,,,,,
26,11,2021,rio branco,,26.08523506859943,AC,,,,,,,,,,,,,,,,,,
27,11,2021,rio branco,,26.08523506859943,AC,87.12,,,,,,,,,,,,,,,,,
28,11,2021,rio branco,,26.08523506859943,AC,98.97,,,,,,,,,,,,,,,,,
29,11,2021,rio branco,,26.08523506859943,AC,125.1,,,,,,,,,,,,,,,,,
30,11,2021,rio branco,,26.08523506859943,AC,130.37,,,,,,,,,,,,,,,,,
1,12,2021,rio branco,,26.08523506859943,AC,130.37,,,,,,,,,,,,,,,,,
2,12,2021,rio branco,,26.08523506859943,AC,129.3,,,,,,,,,,,,,,,,,
3,12,2021,rio branco,,26.08523506859943,AC,115.57,,,,,,,,,,,,,,,,,
4,12,2021,rio branco,,26.08523506859943,AC,99.28,,,,,,,,,,,,,,,,,
5,12,2021,rio branco,,26.08523506859943,AC,90.68,,,,,,,,,,,,,,,,,
6,12,2021,rio branco,,26.08523506859943,AC,104.87,,,,,,,,,,,,,,,,,
7,12,2021,rio branco,,26.08523506859943,AC,136.12,,,,,,,,,,,,,,,,,
8,12,2021,rio branco,,26.08523506859943,AC,127.54,,,,,,,,,,,,,,,,,
9,12,2021,rio branco,,26.08523506859943,AC,121.99,,,,,,,,,,,,,,,,,
10,12,2021,rio branco,,26.08523506859943,AC,118.93,,,,,,,,,,,,,,,,,
11,12,2021,rio branco,,26.08523506859943,AC,123.36,,,,,,,,,,,,,,,,,
12,12,2021,rio branco,,26.08523506859943,AC,113.58,,,,,,,,,,,,,,,,,
13,12,2021,rio branco,,26.08523506859943,AC,111.94,,,,,,,,,,,,,,,,,
14,12,2021,rio branco,,26.08523506859943,AC,122.68,,,,,,,,,,,,,,,,,
15,12,2021,rio branco,,26.08523506859943,AC,134.67,,,,,,,,,,,,,,,,,
16,12,2021,rio branco,,26.08523506859943,AC,154.2,,,,,,,,,,,,,,,,,
17,12,2021,rio branco,,26.08523506859943,AC,205.29,,,,,,,,,,,,,,,,,
18,12,2021,rio branco,,26.08523506859943,AC,217.79,,,,,,,,,,,,,,,,,
19,12,2021,rio branco,,26.08523506859943,AC,212.18,,,,,,,,,,,,,,,,,
20,12,2021,rio branco,,26.08523506859943,AC,210.8,,,,,,,,,,,,,,,,,
21,12,2021,rio branco,,26.08523506859943,AC,217.32,,,,,,,,,,,,,,,,,
22,12,2021,rio branco,,26.08523506859943,AC,236.05,,,,,,,,,,,,,,,,,
23,12,2021,rio branco,,26.08523506859943,AC,244.99,,,,,,,,,,,,,,,,,
24,12,2021,rio branco,,26.08523506859943,AC,257.18,,,,,,,,,,,,,,,,,
25,12,2021,rio branco,,26.08523506859943,AC,267.59,,,,,,,,,,,,,,,,,
26,12,2021,rio branco,,26.08523506859943,AC,261.84,,,,,,,,,,,,,,,,,
27,12,2021,rio branco,,26.08523506859943,AC,248.01,,,,,,,,,,,,,,,,,
28,12,2021,rio branco,,26.08523506859943,AC,233.6,,,,,,,,,,,,,,,,,
29,12,2021,rio branco,,26.08523506859943,AC,222.52,,,,,,,,,,,,,,,,,
30,12,2021,rio branco,,26.08523506859943,AC,225.38,,,,,,,,,,,,,,,,,
31,12,2021,rio branco,,26.08523506859943,AC,238.52,,,,,,,,,,,,,,,,,
1,1,2022,rio branco,,22.078072269255376,AC,429.27849999999995,,,,,,,,,,,,,,,,,
2,1,2022,rio branco,,22.078072269255376,AC,419.43923333333333,,,,,,,,,,,,,,,,,
3,1,2022,rio branco,,22.078072269255376,AC,383.2237666666667,,,,,,,,,,,,,,,,,
4,1,2022,rio branco,,22.078072269255376,AC,336.0201666666667,,,,,,,,,,,,,,,,,
5,1,2022,rio branco,,22.078072269255376,AC,284.25763333333333,,,,,,,,,,,,,,,,,
6,1,2022,rio branco,,22.078072269255376,AC,239.2514666666667,,,,,,,,,,,,,,,,,
7,1,2022,rio branco,,22.078072269255376,AC,197.5951,,,,,,,,,,,,,,,,,
8,1,2022,rio branco,,22.078072269255376,AC,170.69923333333335,,,,,,,,,,,,,,,,,
9,1,2022,rio branco,,22.078072269255376,AC,171.0429333333333,,,,,,,,,,,,,,,,,
10,1,2022,rio branco,,22.078072269255376,AC,182.79836666666665,,,,,,,,,,,,,,,,,
11,1,2022,rio branco,,22.078072269255376,AC,184.87913333333336,,,,,,,,,,,,,,,,,
12,1,2022,rio branco,,22.078072269255376,AC,187.1173,,,,,,,,,,,,,,,,,
13,1,2022,rio branco,,22.078072269255376,AC,163.57003333333333,,,,,,,,,,,,,,,,,
14,1,2022,rio branco,,22.078072269255376,AC,137.4656,,,,,,,,,,,,,,,,,
15,1,2022,rio branco,,22.078072269255376,AC,130.14523333333332,,,,,,,,,,,,,,,,,
16,1,2022,rio branco,,22.078072269255376,AC,143.55880000000002,,,,,,,,,,,,,,,,,
17,1,2022,rio branco,,22.078072269255376,AC,160.95756666666668,,,,,,,,,,,,,,,,,
18,1,2022,rio branco,,22.078072269255376,AC,170.20786666666666,,,,,,,,,,,,,,,,,
19,1,2022,rio branco,,22.078072269255376,AC,143.42563333333334,,,,,,,,,,,,,,,,,
20,1,2022,rio branco,,22.078072269255376,AC,133.9225,,,,,,,,,,,,,,,,,
21,1,2022,rio branco,,22.078072269255376,AC,171.64999999999998,,,,,,,,,,,,,,,,,
22,1,2022,rio branco,,22.078072269255376,AC,176.06140000000002,,,,,,,,,,,,,,,,,
23,1,2022,rio branco,,22.078072269255376,AC,158.7962,,,,,,,,,,,,,,,,,
24,1,2022,rio branco,,22.078072269255376,AC,180.625,,,,,,,,,,,,,,,,,
25,1,2022,rio branco,,22.078072269255376,AC,224.1893,,,,,,,,,,,,,,,,,
26,1,2022,rio branco,,22.078072269255376,AC,241.88086666666666,,,,,,,,,,,,,,,,,
27,1,2022,rio branco,,22.078072269255376,AC,236.774,,,,,,,,,,,,,,,,,
28,1,2022,rio branco,,22.078072269255376,AC,236.52336666666665,,,,,,,,,,,,,,,,,
29,1,2022,rio branco,,22.078072269255376,AC,245.39303333333336,,,,,,,,,,,,,,,,,
30,1,2022,rio branco,,22.078072269255376,AC,254.75346666666664,,,,,,,,,,,,,,,,,
31,1,2022,rio branco,,22.078072269255376,AC,265.43226666666664,,,,,,,,,,,,,,,,,
1,2,2022,rio branco,,22.078072269255376,AC,283.4047,,,,,,,,,,,,,,,,,
2,2,2022,rio branco,,22.078072269255376,AC,333.55173333333335,,,,,,,,,,,,,,,,,
3,2,2022,rio branco,,22.078072269255376,AC,416.0971333333334,,,,,,,,,,,,,,,,,
4,2,2022,rio branco,,22.078072269255376,AC,434.38723333333337,,,,,,,,,,,,,,,,,
5,2,2022,rio branco,,22.078072269255376,AC,440.67993333333334,,,,,,,,,,,,,,,,,
6,2,2022,rio branco,,22.078072269255376,AC,392.6782666666666,,,,,,,,,,,,,,,,,
7,2,2022,rio branco,,22.078072269255376,AC,344.86383333333333,,,,,,,,,,,,,,,,,
8,2,2022,rio branco,,22.078072269255376,AC,328.6876,,,,,,,,,,,,,,,,,
9,2,2022,rio branco,,22.078072269255376,AC,322.27406666666667,,,,,,,,,,,,,,,,,
10,2,2022,rio branco,,22.078072269255376,AC,358.79686666666663,,,,,,,,,,,,,,,,,
11,2,2022,rio branco,,22.078072269255376,AC,367.00606666666664,,,,,,,,,,,,,,,,,
12,2,2022,rio branco,,22.078072269255376,AC,341.04356666666666,,,,,,,,,,,,,,,,,
13,2,2022,rio branco,,22.078072269255376,AC,330.89619999999996,,,,,,,,,,,,,,,,,
14,2,2022,rio branco,,22.078072269255376,AC,360.8154333333334,,,,,,,,,,,,,,,,,
15,2,2022,rio branco,,22.078072269255376,AC,403.8086666666666,,,,,,,,,,,,,,,,,
16,2,2022,rio branco,,22.078072269255376,AC,436.8135333333333,,,,,,,,,,,,,,,,,
17,2,2022,rio branco,,22.078072269255376,AC,454.7081,,,,,,,,,,,,,,,,,
18,2,2022,rio branco,,22.078072269255376,AC,470.94609999999994,,,,,,,,,,,,,,,,,
19,2,2022,rio branco,,22.078072269255376,AC,505.2881333333333,,,,,,,,,,,,,,,,,
20,2,2022,rio branco,,22.078072269255376,AC,596.0849666666667,,,,,,,,,,,,,,,,,
21,2,2022,rio branco,,22.078072269255376,AC,701.7473666666666,,,,,,,,,,,,,,,,,
22,2,2022,rio branco,,22.078072269255376,AC,700.6133333333332,,,,,,,,,,,,,,,,,
23,2,2022,rio branco,,22.078072269255376,AC,668.2216333333333,,,,,,,,,,,,,,,,,
24,2,2022,rio branco,,22.078072269255376,AC,622.5951666666666,,,,,,,,,,,,,,,,,
25,2,2022,rio branco,,22.078072269255376,AC,582.1977,,,,,,,,,,,,,,,,,
26,2,2022,rio branco,,22.078072269255376,AC,533.9514333333333,,,,,,,,,,,,,,,,,
27,2,2022,rio branco,,22.078072269255376,AC,493.0388,,,,,,,,,,,,,,,,,
28,2,2022,rio branco,,22.078072269255376,AC,452.08566666666667,,,,,,,,,,,,,,,,,
1,3,2022,rio branco,,22.078072269255376,AC,488.0622,,,,,,,,,,,,,,,,,
2,3,2022,rio branco,,22.078072269255376,AC,512.8014,,,,,,,,,,,,,,,,,
3,3,2022,rio branco,,22.078072269255376,AC,469.77593333333334,,,,,,,,,,,,,,,,,
4,3,2022,rio branco,,22.078072269255376,AC,409.32259999999997,,,,,,,,,,,,,,,,,
5,3,2022,rio branco,,22.078072269255376,AC,354.3969666666667,,,,,,,,,,,,,,,,,
6,3,2022,rio branco,,22.078072269255376,AC,323.1829333333333,,,,,,,,,,,,,,,,,
7,3,2022,rio branco,,22.078072269255376,AC,299.6532,,,,,,,,,,,,,,,,,
8,3,2022,rio branco,,22.078072269255376,AC,322.0379,,,,,,,,,,,,,,,,,
9,3,2022,rio branco,,22.078072269255376,AC,293.57663333333335,,,,,,,,,,,,,,,,,
10,3,2022,rio branco,,22.078072269255376,AC,261.6309333333333,,,,,,,,,,,,,,,,,
11,3,2022,rio branco,,22.078072269255376,AC,232.71850000000003,,,,,,,,,,,,,,,,,
12,3,2022,rio branco,,22.078072269255376,AC,218.8664,,,,,,,,,,,,,,,,,
13,3,2022,rio branco,,22.078072269255376,AC,240.22056666666666,,,,,,,,,,,,,,,,,
14,3,2022,rio branco,,22.078072269255376,AC,308.0058666666667,,,,,,,,,,,,,,,,,
15,3,2022,rio branco,,22.078072269255376,AC,367.4937,,,,,,,,,,,,,,,,,
16,3,2022,rio branco,,22.078072269255376,AC,436.88346666666666,,,,,,,,,,,,,,,,,
17,3,2022,rio branco,,22.078072269255376,AC,504.3391333333334,,,,,,,,,,,,,,,,,
18,3,2022,rio branco,,22.078072269255376,AC,553.7482666666666,,,,,,,,,,,,,,,,,
19,3,2022,rio branco,,22.078072269255376,AC,586.1429666666667,,,,,,,,,,,,,,,,,
20,3,2022,rio branco,,22.078072269255376,AC,553.8319666666666,,,,,,,,,,,,,,,,,
21,3,2022,rio branco,,22.078072269255376,AC,515.5801,,,,,,,,,,,,,,,,,
22,3,2022,rio branco,,22.078072269255376,AC,536.3550666666666,,,,,,,,,,,,,,,,,
23,3,2022,rio branco,,22.078072269255376,AC,577.6472666666667,,,,,,,,,,,,,,,,,
24,3,2022,rio branco,,22.078072269255376,AC,641.3021,,,,,,,,,,,,,,,,,
25,3,2022,rio branco,,22.078072269255376,AC,724.8038333333334,,,,,,,,,,,,,,,,,
26,3,2022,rio branco,,22.078072269255376,AC,802.6964333333334,,,,,,,,,,,,,,,,,
27,3,2022,rio branco,,22.078072269255376,AC,860.5433333333334,,,,,,,,,,,,,,,,,
28,3,2022,rio branco,,22.078072269255376,AC,882.3208666666666,,,,,,,,,,,,,,,,,
29,3,2022,rio branco,,22.078072269255376,AC,872.8822666666666,,,,,,,,,,,,,,,,,
30,3,2022,rio branco,,22.078072269255376,AC,852.1866333333334,,,,,,,,,,,,,,,,,
31,3,2022,rio branco,,22.078072269255376,AC,805.2585666666668,,,,,,,,,,,,,,,,,
1,4,2022,rio branco,,22.078072269255376,AC,791.4743,,,,,,,,,,,,,,,,,
2,4,2022,rio branco,,22.078072269255376,AC,828.0713333333333,,,,,,,,,,,,,,,,,
3,4,2022,rio branco,,22.078072269255376,AC,820.3122,,,,,,,,,,,,,,,,,
4,4,2022,rio branco,,22.078072269255376,AC,782.9335,,,,,,,,,,,,,,,,,
5,4,2022,rio branco,,22.078072269255376,AC,716.3707,,,,,,,,,,,,,,,,,
6,4,2022,rio branco,,22.078072269255376,AC,638.4484,,,,,,,,,,,,,,,,,
7,4,2022,rio branco,,22.078072269255376,AC,570.3412333333334,,,,,,,,,,,,,,,,,
8,4,2022,rio branco,,22.078072269255376,AC,516.8125666666666,,,,,,,,,,,,,,,,,
9,4,2022,rio branco,,22.078072269255376,AC,453.6223,,,,,,,,,,,,,,,,,
10,4,2022,rio branco,,22.078072269255376,AC,405.0772,,,,,,,,,,,,,,,,,
11,4,2022,rio branco,,22.078072269255376,AC,376.9524666666666,,,,,,,,,,,,,,,,,
12,4,2022,rio branco,,22.078072269255376,AC,326.9573666666667,,,,,,,,,,,,,,,,,
13,4,2022,rio branco,,22.078072269255376,AC,283.46569999999997,,,,,,,,,,,,,,,,,
14,4,2022,rio branco,,22.078072269255376,AC,250.95963333333336,,,,,,,,,,,,,,,,,
15,4,2022,rio branco,,22.078072269255376,AC,228.78223333333332,,,,,,,,,,,,,,,,,
16,4,2022,rio branco,,22.078072269255376,AC,207.92083333333335,,,,,,,,,,,,,,,,,
17,4,2022,rio branco,,22.078072269255376,AC,201.34333333333333,,,,,,,,,,,,,,,,,
18,4,2022,rio branco,,22.078072269255376,AC,226.7908666666667,,,,,,,,,,,,,,,,,
19,4,2022,rio branco,,22.078072269255376,AC,215.53833333333333,,,,,,,,,,,,,,,,,
20,4,2022,rio branco,,22.078072269255376,AC,187.01873333333333,,,,,,,,,,,,,,,,,
21,4,2022,rio branco,,22.078072269255376,AC,143.2621,,,,,,,,,,,,,,,,,
22,4,2022,rio branco,,22.078072269255376,AC,128.37566666666666,,,,,,,,,,,,,,,,,
23,4,2022,rio branco,,22.078072269255376,AC,112.49516666666666,,,,,,,,,,,,,,,,,
24,4,2022,rio branco,,22.078072269255376,AC,101.80263333333335,,,,,,,,,,,,,,,,,
25,4,2022,rio branco,,22.078072269255376,AC,93.344,,,,,,,,,,,,,,,,,
26,4,2022,rio branco,,22.078072269255376,AC,88.82036666666666,,,,,,,,,,,,,,,,,
27,4,2022,rio branco,,22.078072269255376,AC,89.58446666666667,,,,,,,,,,,,,,,,,
28,4,2022,rio branco,,22.078072269255376,AC,87.58296666666666,,,,,,,,,,,,,,,,,
29,4,2022,rio branco,,22.078072269255376,AC,83.51286666666667,,,,,,,,,,,,,,,,,
30,4,2022,rio branco,,22.078072269255376,AC,76.84916666666668,,,,,,,,,,,,,,,,,
1,5,2022,rio branco,,22.078072269255376,AC,74.754,,,,,,,,,,,,,,,,,
2,5,2022,rio branco,,22.078072269255376,AC,70.23706666666666,,,,,,,,,,,,,,,,,
3,5,2022,rio branco,,22.078072269255376,AC,65.05183333333333,,,,,,,,,,,,,,,,,
