ano,mes,dia,municipio,uf,chuva_final,vazao,areakm
1991,3,26,rio branco,AC,0.12590909090909091,848.41,0.055736204833490954
1991,3,27,rio branco,AC,0.12590909090909091,845.51,0.055736204833490954
1991,3,28,rio branco,AC,0.12590909090909091,841.18,0.055736204833490954
1991,3,29,rio branco,AC,0.12590909090909091,802.59,0.055736204833490954
1991,3,30,rio branco,AC,0.12590909090909091,737.07,0.055736204833490954
1991,3,31,rio branco,AC,0.12590909090909091,675.02,0.055736204833490954
1991,4,1,rio branco,AC,0.12590909090909091,601.05,0.055736204833490954
1991,4,2,rio branco,AC,0.12590909090909091,549.89,0.055736204833490954
1991,4,3,rio branco,AC,0.12590909090909091,506.41,0.055736204833490954
1991,4,4,rio branco,AC,0.12590909090909091,465.46,0.055736204833490954
1991,4,5,rio branco,AC,0.12590909090909091,433.66,0.055736204833490954
1991,4,6,rio branco,AC,0.12590909090909091,415.87,0.055736204833490954
1991,4,7,rio branco,AC,0.12590909090909091,399.45,0.055736204833490954
1991,4,8,rio branco,AC,0.12590909090909091,385.43,0.055736204833490954
1991,4,9,rio branco,AC,0.12590909090909091,369.48,0.055736204833490954
1991,4,10,rio branco,AC,0.12590909090909091,353.8,0.055736204833490954
1991,4,11,rio branco,AC,0.12590909090909091,323.21,0.055736204833490954
1991,4,12,rio branco,AC,0.12590909090909091,301.46,0.055736204833490954
1991,4,13,rio branco,AC,0.12590909090909091,286.0,0.055736204833490954
1991,4,14,rio branco,AC,0.12590909090909091,263.41,0.055736204833490954
1991,4,15,rio branco,AC,0.12590909090909091,248.74,0.055736204833490954
1991,4,16,rio branco,AC,0.12590909090909091,240.63,0.055736204833490954
1991,4,17,rio branco,AC,0.12590909090909091,241.52,0.055736204833490954
1991,4,18,rio branco,AC,0.12590909090909091,257.87,0.055736204833490954
1991,4,19,rio branco,AC,0.12590909090909091,268.99,0.055736204833490954
1991,4,20,rio branco,AC,0.12590909090909091,259.71,0.055736204833490954
1991,4,21,rio branco,AC,0.12590909090909091,263.41,0.055736204833490954
1991,4,22,rio branco,AC,0.12590909090909091,283.14,0.055736204833490954
1991,4,23,rio branco,AC,0.12590909090909091,360.04,0.055736204833490954
1991,4,24,rio branco,AC,0.12590909090909091,356.92,0.055736204833490954
1991,4,25,rio branco,AC,0.12590909090909091,349.66,0.055736204833490954
1991,4,26,rio branco,AC,0.12590909090909091,326.23,0.055736204833490954
1991,4,27,rio branco,AC,0.12590909090909091,297.57,0.055736204833490954
1991,4,28,rio branco,AC,0.12590909090909091,268.99,0.055736204833490954
1991,4,29,rio branco,AC,0.12590909090909091,267.12,0.055736204833490954
1991,4,30,rio branco,AC,0.12590909090909091,277.45,0.055736204833490954
1991,5,1,rio branco,AC,0.12590909090909091,297.57,0.055736204833490954
1991,5,2,rio branco,AC,0.12590909090909091,299.51,0.055736204833490954
1991,5,3,rio branco,AC,0.12590909090909091,360.04,0.055736204833490954
1991,5,4,rio branco,AC,0.12590909090909091,370.54,0.055736204833490954
1991,5,5,rio branco,AC,0.12590909090909091,347.6,0.055736204833490954
1991,5,6,rio branco,AC,0.12590909090909091,320.21,0.055736204833490954
1991,5,7,rio branco,AC,0.12590909090909091,308.32,0.055736204833490954
1991,5,8,rio branco,AC,0.12590909090909091,323.21,0.055736204833490954
1991,5,9,rio branco,AC,0.12590909090909091,370.54,0.055736204833490954
1991,5,10,rio branco,AC,0.12590909090909091,405.99,0.055736204833490954
1991,5,11,rio branco,AC,0.12590909090909091,413.66,0.055736204833490954
1991,5,12,rio branco,AC,0.12590909090909091,369.48,0.055736204833490954
1991,5,13,rio branco,AC,0.12590909090909091,333.29,0.055736204833490954
1991,5,14,rio branco,AC,0.12590909090909091,299.51,0.055736204833490954
1991,5,15,rio branco,AC,0.12590909090909091,274.62,0.055736204833490954
1991,5,16,rio branco,AC,0.12590909090909091,250.55,0.055736204833490954
1991,5,17,rio branco,AC,0.12590909090909091,223.84,0.055736204833490954
1991,5,18,rio branco,AC,0.12590909090909091,209.22,0.055736204833490954
1991,5,19,rio branco,AC,0.12590909090909091,200.8,0.055736204833490954
1991,5,20,rio branco,AC,0.12590909090909091,194.16,0.055736204833490954
1991,5,21,rio branco,AC,0.12590909090909091,182.73,0.055736204833490954
1991,5,22,rio branco,AC,0.12590909090909091,174.74,0.055736204833490954
1991,5,23,rio branco,AC,0.12590909090909091,168.44,0.055736204833490954
1991,5,24,rio branco,AC,0.12590909090909091,172.37,0.055736204833490954
1991,5,25,rio branco,AC,0.12590909090909091,193.33,0.055736204833490954
1991,5,26,rio branco,AC,0.12590909090909091,218.64,0.055736204833490954
1991,5,27,rio branco,AC,0.12590909090909091,252.37,0.055736204833490954
1991,5,28,rio branco,AC,0.12590909090909091,278.39,0.055736204833490954
1991,5,29,rio branco,AC,0.12590909090909091,256.03,0.055736204833490954
1991,5,30,rio branco,AC,0.12590909090909091,246.02,0.055736204833490954
1991,5,31,rio branco,AC,0.12590909090909091,236.17,0.055736204833490954
1991,6,1,rio branco,AC,0.12590909090909091,215.2,0.055736204833490954
1991,6,2,rio branco,AC,0.12590909090909091,194.16,0.055736204833490954
1991,6,3,rio branco,AC,0.12590909090909091,177.92,0.055736204833490954
1991,6,4,rio branco,AC,0.12590909090909091,169.22,0.055736204833490954
1991,6,5,rio branco,AC,0.12590909090909091,163.0,0.055736204833490954
1991,6,6,rio branco,AC,0.12590909090909091,158.4,0.055736204833490954
1991,6,7,rio branco,AC,0.12590909090909091,150.08,0.055736204833490954
1991,6,8,rio branco,AC,0.12590909090909091,147.1,0.055736204833490954
1991,6,9,rio branco,AC,0.12590909090909091,141.94,0.055736204833490954
1991,6,10,rio branco,AC,0.12590909090909091,137.57,0.055736204833490954
1991,6,11,rio branco,AC,0.12590909090909091,139.02,0.055736204833490954
1991,6,12,rio branco,AC,0.12590909090909091,136.13,0.055736204833490954
1991,6,13,rio branco,AC,0.12590909090909091,134.69,0.055736204833490954
1991,6,14,rio branco,AC,0.12590909090909091,131.12,0.055736204833490954
1991,6,15,rio branco,AC,0.12590909090909091,128.29,0.055736204833490954
1991,6,16,rio branco,AC,0.12590909090909091,125.48,0.055736204833490954
1991,6,17,rio branco,AC,0.12590909090909091,119.94,0.055736204833490954
1991,6,18,rio branco,AC,0.12590909090909091,118.57,0.055736204833490954
1991,6,19,rio branco,AC,0.12590909090909091,116.52,0.055736204833490954
1991,6,20,rio branco,AC,0.12590909090909091,114.49,0.055736204833490954
1991,6,21,rio branco,AC,0.12590909090909091,119.25,0.055736204833490954
1991,6,22,rio branco,AC,0.12590909090909091,119.25,0.055736204833490954
1991,6,23,rio branco,AC,0.12590909090909091,117.88,0.055736204833490954
1991,6,24,rio branco,AC,0.12590909090909091,114.49,0.055736204833490954
1991,6,25,rio branco,AC,0.12590909090909091,109.8,0.055736204833490954
1991,6,26,rio branco,AC,0.12590909090909091,108.48,0.055736204833490954
1991,6,27,rio branco,AC,0.12590909090909091,106.5,0.055736204833490954
1991,6,28,rio branco,AC,0.12590909090909091,102.59,0.055736204833490954
1991,6,29,rio branco,AC,0.12590909090909091,101.3,0.055736204833490954
1991,6,30,rio branco,AC,0.12590909090909091,100.01,0.055736204833490954
1991,7,1,rio branco,AC,0.12590909090909091,97.46,0.055736204833490954
1991,7,2,rio branco,AC,0.12590909090909091,96.2,0.055736204833490954
1991,7,3,rio branco,AC,0.12590909090909091,94.94,0.055736204833490954
1991,7,4,rio branco,AC,0.12590909090909091,93.68,0.055736204833490954
1991,7,5,rio branco,AC,0.12590909090909091,91.19,0.055736204833490954
1991,7,6,rio branco,AC,0.12590909090909091,88.73,0.055736204833490954
1991,7,7,rio branco,AC,0.12590909090909091,87.51,0.055736204833490954
1991,7,8,rio branco,AC,0.12590909090909091,86.9,0.055736204833490954
1991,7,9,rio branco,AC,0.12590909090909091,86.9,0.055736204833490954
1991,7,10,rio branco,AC,0.12590909090909091,85.69,0.055736204833490954
1991,7,11,rio branco,AC,0.12590909090909091,84.49,0.055736204833490954
1991,7,12,rio branco,AC,0.12590909090909091,84.49,0.055736204833490954
1991,7,13,rio branco,AC,0.12590909090909091,84.49,0.055736204833490954
1991,7,14,rio branco,AC,0.12590909090909091,83.88,0.055736204833490954
1991,7,15,rio branco,AC,0.12590909090909091,83.29,0.055736204833490954
1991,7,16,rio branco,AC,0.12590909090909091,84.49,0.055736204833490954
1991,7,17,rio branco,AC,0.12590909090909091,84.49,0.055736204833490954
1991,7,18,rio branco,AC,0.12590909090909091,83.88,0.055736204833490954
1991,7,19,rio branco,AC,0.12590909090909091,83.88,0.055736204833490954
1991,7,20,rio branco,AC,0.12590909090909091,101.94,0.055736204833490954
1991,7,21,rio branco,AC,0.12590909090909091,109.8,0.055736204833490954
1991,7,22,rio branco,AC,0.12590909090909091,91.81,0.055736204833490954
1991,7,23,rio branco,AC,0.12590909090909091,83.29,0.055736204833490954
1991,7,24,rio branco,AC,0.12590909090909091,79.14,0.055736204833490954
1991,7,25,rio branco,AC,0.12590909090909091,76.81,0.055736204833490954
1991,7,26,rio branco,AC,0.12590909090909091,74.5,0.055736204833490954
1991,7,27,rio branco,AC,0.12590909090909091,73.36,0.055736204833490954
1991,7,28,rio branco,AC,0.12590909090909091,72.23,0.055736204833490954
1991,7,29,rio branco,AC,0.12590909090909091,71.66,0.055736204833490954
1991,7,30,rio branco,AC,0.12590909090909091,72.23,0.055736204833490954
1991,7,31,rio branco,AC,0.12590909090909091,78.56,0.055736204833490954
1991,8,1,rio branco,AC,0.12590909090909091,75.08,0.055736204833490954
1991,8,2,rio branco,AC,0.12590909090909091,71.1,0.055736204833490954
1991,8,3,rio branco,AC,0.12590909090909091,69.42,0.055736204833490954
1991,8,4,rio branco,AC,0.12590909090909091,71.1,0.055736204833490954
1991,8,5,rio branco,AC,0.12590909090909091,71.1,0.055736204833490954
1991,8,6,rio branco,AC,0.12590909090909091,87.51,0.055736204833490954
1991,8,7,rio branco,AC,0.12590909090909091,87.51,0.055736204833490954
1991,8,8,rio branco,AC,0.12590909090909091,76.81,0.055736204833490954
1991,8,9,rio branco,AC,0.12590909090909091,70.53,0.055736204833490954
1991,8,10,rio branco,AC,0.12590909090909091,67.2,0.055736204833490954
1991,8,11,rio branco,AC,0.12590909090909091,64.47,0.055736204833490954
1991,8,12,rio branco,AC,0.12590909090909091,61.78,0.055736204833490954
1991,8,13,rio branco,AC,0.12590909090909091,60.18,0.055736204833490954
1991,8,14,rio branco,AC,0.12590909090909091,58.08,0.055736204833490954
1991,8,15,rio branco,AC,0.12590909090909091,56.53,0.055736204833490954
1991,8,16,rio branco,AC,0.12590909090909091,56.53,0.055736204833490954
1991,8,17,rio branco,AC,0.12590909090909091,56.01,0.055736204833490954
1991,8,18,rio branco,AC,0.12590909090909091,54.48,0.055736204833490954
1991,8,19,rio branco,AC,0.12590909090909091,53.47,0.055736204833490954
1991,8,20,rio branco,AC,0.12590909090909091,53.47,0.055736204833490954
1991,8,21,rio branco,AC,0.12590909090909091,51.96,0.055736204833490954
1991,8,22,rio branco,AC,0.12590909090909091,50.97,0.055736204833490954
1991,8,23,rio branco,AC,0.12590909090909091,49.98,0.055736204833490954
1991,8,24,rio branco,AC,0.12590909090909091,49.0,0.055736204833490954
1991,8,25,rio branco,AC,0.12590909090909091,48.02,0.055736204833490954
1991,8,26,rio branco,AC,0.12590909090909091,46.1,0.055736204833490954
1991,8,27,rio branco,AC,0.12590909090909091,46.1,0.055736204833490954
1991,8,28,rio branco,AC,0.12590909090909091,46.1,0.055736204833490954
1991,8,29,rio branco,AC,0.12590909090909091,45.62,0.055736204833490954
1991,8,30,rio branco,AC,0.12590909090909091,46.58,0.055736204833490954
1991,8,31,rio branco,AC,0.12590909090909091,46.58,0.055736204833490954
1991,9,1,rio branco,AC,0.12590909090909091,46.58,0.055736204833490954
1991,9,2,rio branco,AC,0.12590909090909091,46.58,0.055736204833490954
1991,9,3,rio branco,AC,0.12590909090909091,46.1,0.055736204833490954
1991,9,4,rio branco,AC,0.12590909090909091,46.1,0.055736204833490954
1991,9,5,rio branco,AC,0.12590909090909091,45.15,0.055736204833490954
1991,9,6,rio branco,AC,0.12590909090909091,43.74,0.055736204833490954
1991,9,7,rio branco,AC,0.12590909090909091,45.62,0.055736204833490954
1991,9,8,rio branco,AC,0.12590909090909091,49.0,0.055736204833490954
1991,9,9,rio branco,AC,0.12590909090909091,50.97,0.055736204833490954
1991,9,10,rio branco,AC,0.12590909090909091,58.08,0.055736204833490954
1991,9,11,rio branco,AC,0.12590909090909091,67.75,0.055736204833490954
1991,9,12,rio branco,AC,0.12590909090909091,71.1,0.055736204833490954
1991,9,13,rio branco,AC,0.12590909090909091,67.2,0.055736204833490954
1991,9,14,rio branco,AC,0.12590909090909091,64.47,0.055736204833490954
1991,9,15,rio branco,AC,0.12590909090909091,62.31,0.055736204833490954
1991,9,16,rio branco,AC,0.12590909090909091,60.18,0.055736204833490954
1991,9,17,rio branco,AC,0.12590909090909091,73.36,0.055736204833490954
1991,9,18,rio branco,AC,0.12590909090909091,65.01,0.055736204833490954
1991,9,19,rio branco,AC,0.12590909090909091,69.42,0.055736204833490954
1991,9,20,rio branco,AC,0.12590909090909091,75.08,0.055736204833490954
1991,9,21,rio branco,AC,0.12590909090909091,69.97,0.055736204833490954
1991,9,22,rio branco,AC,0.12590909090909091,60.18,0.055736204833490954
1991,9,23,rio branco,AC,0.12590909090909091,61.24,0.055736204833490954
1991,9,24,rio branco,AC,0.12590909090909091,61.78,0.055736204833490954
1991,9,25,rio branco,AC,0.12590909090909091,60.18,0.055736204833490954
1991,9,26,rio branco,AC,0.12590909090909091,57.05,0.055736204833490954
1991,9,27,rio branco,AC,0.12590909090909091,56.53,0.055736204833490954
1991,9,28,rio branco,AC,0.12590909090909091,66.65,0.055736204833490954
1991,9,29,rio branco,AC,0.12590909090909091,62.85,0.055736204833490954
1991,9,30,rio branco,AC,0.12590909090909091,67.75,0.055736204833490954
1991,10,1,rio branco,AC,0.12590909090909091,65.01,0.055736204833490954
1991,10,2,rio branco,AC,0.12590909090909091,64.47,0.055736204833490954
1991,10,3,rio branco,AC,0.12590909090909091,66.65,0.055736204833490954
1991,10,4,rio branco,AC,0.12590909090909091,64.47,0.055736204833490954
1991,10,5,rio branco,AC,0.12590909090909091,61.78,0.055736204833490954
1991,10,6,rio branco,AC,0.12590909090909091,60.18,0.055736204833490954
1991,10,7,rio branco,AC,0.12590909090909091,58.08,0.055736204833490954
1991,10,8,rio branco,AC,0.12590909090909091,55.5,0.055736204833490954
1991,10,9,rio branco,AC,0.12590909090909091,53.47,0.055736204833490954
1991,10,10,rio branco,AC,0.12590909090909091,50.47,0.055736204833490954
1991,10,11,rio branco,AC,0.12590909090909091,47.54,0.055736204833490954
1991,10,12,rio branco,AC,0.12590909090909091,45.15,0.055736204833490954
1991,10,13,rio branco,AC,0.12590909090909091,42.34,0.055736204833490954
1991,10,14,rio branco,AC,0.12590909090909091,39.6,0.055736204833490954
1991,10,15,rio branco,AC,0.12590909090909091,38.26,0.055736204833490954
1991,10,16,rio branco,AC,0.12590909090909091,36.94,0.055736204833490954
1991,10,17,rio branco,AC,0.12590909090909091,35.63,0.055736204833490954
1991,10,18,rio branco,AC,0.12590909090909091,38.26,0.055736204833490954
1991,10,19,rio branco,AC,0.12590909090909091,43.27,0.055736204833490954
1991,10,20,rio branco,AC,0.12590909090909091,48.51,0.055736204833490954
1991,10,21,rio branco,AC,0.12590909090909091,51.96,0.055736204833490954
1991,10,22,rio branco,AC,0.12590909090909091,56.01,0.055736204833490954
1991,10,23,rio branco,AC,0.12590909090909091,49.98,0.055736204833490954
1991,10,24,rio branco,AC,0.12590909090909091,46.1,0.055736204833490954
1991,10,25,rio branco,AC,0.12590909090909091,48.02,0.055736204833490954
1991,10,26,rio branco,AC,0.12590909090909091,52.96,0.055736204833490954
1991,10,27,rio branco,AC,0.12590909090909091,57.05,0.055736204833490954
1991,10,28,rio branco,AC,0.12590909090909091,68.86,0.055736204833490954
1991,10,29,rio branco,AC,0.12590909090909091,93.68,0.055736204833490954
1991,10,30,rio branco,AC,0.12590909090909091,83.88,0.055736204833490954
1991,10,31,rio branco,AC,0.12590909090909091,77.97,0.055736204833490954
1991,11,1,rio branco,AC,0.12590909090909091,77.97,0.055736204833490954
1991,11,2,rio branco,AC,0.12590909090909091,86.3,0.055736204833490954
1991,11,3,rio branco,AC,0.12590909090909091,95.57,0.055736204833490954
1991,11,4,rio branco,AC,0.12590909090909091,114.49,0.055736204833490954
1991,11,5,rio branco,AC,0.12590909090909091,101.3,0.055736204833490954
1991,11,6,rio branco,AC,0.12590909090909091,94.31,0.055736204833490954
1991,11,7,rio branco,AC,0.12590909090909091,97.46,0.055736204833490954
1991,11,8,rio branco,AC,0.12590909090909091,100.01,0.055736204833490954
1991,11,9,rio branco,AC,0.12590909090909091,102.59,0.055736204833490954
1991,11,10,rio branco,AC,0.12590909090909091,107.16,0.055736204833490954
1991,11,11,rio branco,AC,0.12590909090909091,111.8,0.055736204833490954
1991,11,12,rio branco,AC,0.12590909090909091,103.89,0.055736204833490954
1991,11,13,rio branco,AC,0.12590909090909091,131.12,0.055736204833490954
1991,11,14,rio branco,AC,0.12590909090909091,136.85,0.055736204833490954
1991,11,15,rio branco,AC,0.12590909090909091,116.52,0.055736204833490954
1991,11,16,rio branco,AC,0.12590909090909091,105.85,0.055736204833490954
1991,11,17,rio branco,AC,0.12590909090909091,236.17,0.055736204833490954
1991,11,18,rio branco,AC,0.12590909090909091,316.23,0.055736204833490954
1991,11,19,rio branco,AC,0.12590909090909091,345.54,0.055736204833490954
1991,11,20,rio branco,AC,0.12590909090909091,346.57,0.055736204833490954
1991,11,21,rio branco,AC,0.12590909090909091,351.73,0.055736204833490954
1991,11,22,rio branco,AC,0.12590909090909091,362.13,0.055736204833490954
1991,11,23,rio branco,AC,0.12590909090909091,401.63,0.055736204833490954
1991,11,24,rio branco,AC,0.12590909090909091,450.59,0.055736204833490954
1991,11,25,rio branco,AC,0.12590909090909091,390.8,0.055736204833490954
1991,11,26,rio branco,AC,0.12590909090909091,336.34,0.055736204833490954
1991,11,27,rio branco,AC,0.12590909090909091,296.6,0.055736204833490954
1991,11,28,rio branco,AC,0.12590909090909091,268.99,0.055736204833490954
1991,11,29,rio branco,AC,0.12590909090909091,259.71,0.055736204833490954
1991,11,30,rio branco,AC,0.12590909090909091,241.52,0.055736204833490954
1991,12,1,rio branco,AC,0.12590909090909091,213.48,0.055736204833490954
1991,12,2,rio branco,AC,0.12590909090909091,187.6,0.055736204833490954
1991,12,3,rio branco,AC,0.12590909090909091,192.51,0.055736204833490954
1991,12,4,rio branco,AC,0.12590909090909091,180.32,0.055736204833490954
1991,12,5,rio branco,AC,0.12590909090909091,173.16,0.055736204833490954
1991,12,6,rio branco,AC,0.12590909090909091,237.06,0.055736204833490954
1991,12,7,rio branco,AC,0.12590909090909091,426.95,0.055736204833490954
1991,12,8,rio branco,AC,0.12590909090909091,643.48,0.055736204833490954
1991,12,9,rio branco,AC,0.12590909090909091,697.71,0.055736204833490954
1991,12,10,rio branco,AC,0.12590909090909091,630.5,0.055736204833490954
1991,12,11,rio branco,AC,0.12590909090909091,543.77,0.055736204833490954
1991,12,12,rio branco,AC,0.12590909090909091,458.57,0.055736204833490954
1991,12,13,rio branco,AC,0.12590909090909091,394.03,0.055736204833490954
1991,12,14,rio branco,AC,0.12590909090909091,368.43,0.055736204833490954
1991,12,15,rio branco,AC,0.12590909090909091,320.21,0.055736204833490954
1991,12,16,rio branco,AC,0.12590909090909091,294.66,0.055736204833490954
1991,12,17,rio branco,AC,0.12590909090909091,287.92,0.055736204833490954
1991,12,18,rio branco,AC,0.12590909090909091,286.0,0.055736204833490954
1991,12,19,rio branco,AC,0.12590909090909091,336.34,0.055736204833490954
1991,12,20,rio branco,AC,0.12590909090909091,360.04,0.055736204833490954
1991,12,21,rio branco,AC,0.12590909090909091,326.23,0.055736204833490954
1991,12,22,rio branco,AC,0.12590909090909091,298.54,0.055736204833490954
1991,12,23,rio branco,AC,0.12590909090909091,237.06,0.055736204833490954
1991,12,24,rio branco,AC,0.12590909090909091,209.22,0.055736204833490954
1991,12,25,rio branco,AC,0.12590909090909091,183.54,0.055736204833490954
1991,12,26,rio branco,AC,0.12590909090909091,155.35,0.055736204833490954
1991,12,27,rio branco,AC,0.12590909090909091,133.97,0.055736204833490954
1991,12,28,rio branco,AC,0.12590909090909091,150.08,0.055736204833490954
1991,12,29,rio branco,AC,0.12590909090909091,233.5,0.055736204833490954
1991,12,30,rio branco,AC,0.12590909090909091,335.32,0.055736204833490954
1991,12,31,rio branco,AC,0.12590909090909091,468.92,0.055736204833490954
1992,1,1,rio branco,AC,0.12590909090909091,648.69,0.08868715462208121
1992,1,2,rio branco,AC,0.12590909090909091,682.99,0.08868715462208121
1992,1,3,rio branco,AC,0.12590909090909091,636.98,0.08868715462208121
1992,1,4,rio branco,AC,0.12590909090909091,578.38,0.08868715462208121
1992,1,5,rio branco,AC,0.12590909090909091,531.61,0.08868715462208121
1992,1,6,rio branco,AC,0.12590909090909091,592.19,0.08868715462208121
1992,1,7,rio branco,AC,0.12590909090909091,715.25,0.08868715462208121
1992,1,8,rio branco,AC,0.12590909090909091,651.31,0.08868715462208121
1992,1,9,rio branco,AC,0.12590909090909091,549.89,0.08868715462208121
